Date,MSFT,AMZN,AAPL,ZM,NFLX
3/31/16,0.00326957344129952,-0.00843506152287488,-0.00520264413706251,NA,0.000391437510687043
4/1/16,0.00615633906338009,0.00818675439188521,0.00917501380542074,NA,0.0339430098617917
4/4/16,-0.00251935259967229,-0.00887217710944022,0.0102737264618411,NA,-0.0127719871174641
4/5/16,-0.0156954844566354,-0.0118848715862209,-0.0117890026944054,NA,0.00565408731488426
4/6/16,0.010263682451862,0.0271948708364502,0.0104727510713878,NA,-0.00104821800937271
4/7/16,-0.011973613673305,-0.0176887186076465,-0.0218098103569053,NA,-0.00362496415863844
4/8/16,-0.000734591575552779,0.00535986175459313,0.00110554247046868,NA,-0.00612732425449469
4/11/16,-0.00202131775943126,0.0022368265282271,0.00331312415914375,NA,-0.010885252112229
4/12/16,0.00626032547578115,0.012149061274048,0.0130253084943577,NA,0.041877707440592
4/13/16,0.0128085457687412,0.0193146614194162,0.014487438819156,NA,0.0249579260153883
4/14/16,0.000180768519519203,0.00964508788342,0.00053536800222731,NA,0.00702230721345543
4/15/16,0.00523855602956358,0.00828033024567043,-0.0200712154712135,NA,0.00987143651279543
4/18/16,0.0145551812902553,0.0151144143112749,-0.0215749942036075,NA,-0.0278898748472806
4/19/16,-0.00123984867411087,-0.0117257453079685,-0.00530328818771308,NA,-0.129704850005446
4/20/16,-0.0141867421298667,0.00810633190866072,0.00205766907839644,NA,0.0257579086605007
4/21/16,0.00341787903507984,-0.00314379379048324,-0.0108277706518339,NA,-0.0184974067943807
4/22/16,-0.0717103504657747,-0.0166402535657686,-0.00273653280072617,NA,0.00968623890230869
4/25/16,0.00637306100830703,0.00918615954875102,-0.0056776347368519,NA,-0.0244004583023889
4/26/16,-0.012857329301832,-0.0148834347195765,-0.00694729526690863,NA,-0.0120777899118808
4/27/16,-0.00972008383795409,-0.0167131336993164,-0.0625777777777777,NA,-0.0150383966244726
4/28/16,-0.0204162072838415,-0.00753417898554298,-0.0305662297151934,NA,-0.00834800078703868
4/29/16,-0.000601295984332673,0.0956644966777409,-0.0114942512993077,NA,-0.00276916263590121
5/2/16,0.014838853142694,0.0367803453765683,-0.00106676420783924,NA,0.034210841210828
5/3/16,-0.0164001407306344,-0.0183226869046493,0.0164458881858249,NA,-0.0168617762124178
5/4/16,0.00180790950598908,-0.000625607751326807,-0.0104013598356334,NA,-0.00819313952159562
5/5/16,0.0014036867656857,-0.0176032144544983,-0.00405877166081647,NA,-0.0156404668395147
5/6/16,0.00901086878884017,0.0225462143125403,-0.00557724854753761,NA,0.0164483937636211
5/9/16,-0.00635027754305928,0.00860596171337402,0.000754994248900465,NA,-0.00330245501111637
5/10/16,0.0189733598086894,0.0343067407134976,0.00678945096545758,NA,0.0259553564617256
5/11/16,0.000587926002277417,0.0144508696130454,-0.00974082923442687,NA,-0.0308967814715985
5/12/16,0.00901068088832258,0.00658975804690654,-0.0234571584543286,NA,-0.0253276946898811
5/13/16,-0.00834771171295823,-0.0111570906329302,0.00199265574368956,NA,0.00159561207193093
5/16/16,0.0146829032938591,0.00104235691024357,0.0371188776230302,NA,0.0141102189614322
5/17/16,-0.0186519162250739,-0.0216558601647879,-0.00415410044673459,NA,-0.0054982718077331
5/18/16,0.00593942833239658,0.00313546095371686,0.0114448833220535,NA,0.0210989852566508
5/19/16,-0.00964378839739566,0.00153417159880997,-0.0038071824242526,NA,-0.0104972044198894
5/20/16,0.00596179042689071,0.00612719446466259,0.0108281353730708,NA,0.032830763835932
5/23/16,-0.0116551391423699,-0.00860840652148676,0.0127074285755087,NA,0.0259487625894423
5/24/16,0.03118135442106,0.0106925181198421,0.0152443504499526,NA,0.0316155551861688
5/25/16,0.0102730635754353,0.00589316093337411,0.0175690114622382,NA,0.0235978958381642
5/26/16,-0.00441287099227305,0.00926095464426191,0.00792996179507299,NA,0.0260479149515342
5/27/16,0.00828677883359807,-0.00373471220270694,-0.000597533335421896,NA,0.00476612206528793
5/31/16,0.0129971290372759,0.0148124061385544,-0.00488286610132271,NA,-0.00706682457695584
6/1/16,-0.00283050789180517,-0.00463478479498225,-0.0140195075076111,NA,-0.0103343862727893
6/2/16,-0.007000600126012,0.0122317190808636,-0.00751572028398795,NA,-0.00256134365951444
6/3/16,-0.0131482272143639,-0.00370758546231442,0.00204648886071812,NA,-0.0163951012345679
6/6/16,0.00656537118723088,0.00164016048196314,0.00725069458686955,NA,0.0115473646569881
6/7/16,-0.00057552443423714,-0.00411430666449175,0.00405573901249645,NA,-0.00843755228186516
6/8/16,-0.00115191855147778,0.00400699842494534,-0.000908942103586052,NA,-0.0203223347714721
6/9/16,-0.00807080311176644,0.00138997162164278,0.00717625011367762,NA,-0.00786843441785778
6/10/16,-0.00271200389227522,-0.0133856258898439,-0.00822877105405773,NA,-0.0344010313894749
6/13/16,-0.026029650346137,-0.00371910559877398,-0.0150766154930113,NA,0.00106664533333323
6/14/16,-0.00618249824546824,0.0056764135909122,0.00123280207507914,NA,0.00287698461112385
6/15/16,-0.00280959735080832,-0.00700678171010904,-0.0032832772124084,NA,0.00180618353783957
6/16/16,0.0140873502684296,0.00455016374219253,0.00422089672570869,NA,0.0121964257906839
6/17/16,-0.00515970819689149,-0.0154980346545966,-0.0227577119242418,NA,-0.0103730613920148
6/20/16,-0.00119686420074594,0.0107872348676956,-0.00241268680549211,NA,-0.00688188481361196
6/21/16,0.0223685883663876,0.00253497426457661,0.0085171790848757,NA,-0.0299574084235371
6/22/16,-0.00390680204431071,-0.00729237929780313,-0.00375323479495504,NA,-0.0107703706071078
6/23/16,0.0180425528065671,0.0161554199095555,0.00575599397122795,NA,0.0183313183350446
6/24/16,-0.0400693074834075,-0.0320186052178204,-0.0280956181492723,NA,-0.0351298479105455
6/27/16,-0.0280955625996319,-0.0108733500640755,-0.0145612017462717,NA,-0.0351650828773162
6/28/16,0.0208547642708321,0.0239962210135722,0.0168404462821354,NA,0.0309386960989406
6/29/16,0.022249265483375,0.0108057968364015,0.0086545982978905,NA,0.0351255765019258
6/30/16,0.0124653710079028,0.0000279751267069361,0.0127121500784384,NA,0.00461239851992978
7/1/16,-0.000195377487016812,0.0140577374448572,0.00303342533865303,NA,0.0567336557695566
7/5/16,0.000195415666838672,0.00333477982491392,-0.00938562666496634,NA,0.0128272062237964
7/6/16,0.0041040434294437,0.0130614054573188,0.00568451331620934,NA,-0.0338066169418194
7/7/16,0,-0.00140992939513962,0.0042920339851038,NA,0.00528541237389879
7/8/16,0.0179056868370784,0.012544620215577,0.00771331194873071,NA,0.0206098847657179
7/11/16,0.00554507359686718,0.010686409435879,0.00310302195802969,NA,-0.0246239444595907
7/12/16,0.0117893372134337,-0.00738943297209593,0.00453686066174241,NA,0.0137319428273357
7/13/16,0.00563790475972525,-0.00745782178255827,-0.00564546314750669,NA,0.00479315406071534
7/14/16,0.0042983207995182,-0.00192557934687809,0.019820441080886,NA,0.0164886135020221
7/15/16,-0.00074423614045438,-0.00777119523306213,-0.000101447011599309,NA,0.00377476036853985
7/18/16,0.00484158939680746,0.000856636840920633,0.0106296673790458,NA,0.00426871637634618
7/19/16,-0.0161230024792007,0.00527124453258687,0.000400569357638103,NA,-0.131262040912095
7/20/16,0.0531173219920071,0.00779776864170123,0.00090138336062684,NA,0.0241147261936032
7/21/16,-0.0019673923653073,-0.0017298423673302,-0.0053021368213636,NA,-0.0218405859701701
7/22/16,0.0137993772198524,0.000577612406866157,-0.0077439601040814,NA,-0.00116291431940718
7/25/16,0.00282803704800338,-0.00704830452128535,-0.0133796455170078,NA,0.0206078125580138
7/26/16,0.000528933743355164,-0.00543524030438836,-0.00688290546432324,NA,0.0427789165969008
7/27/16,-0.0100422258776306,0.00146814932280215,0.0649630841186393,NA,0.00689199182181421
7/28/16,0.000355940902801333,0.0216379143549277,0.0135017479129791,NA,-0.00423727722471456
7/29/16,0.00836145283336864,0.0082380158695341,-0.0012460225371177,NA,-0.00436445162325261
8/1/16,-0.0017642049211789,0.0117684163671234,0.0176567271503207,NA,0.0341918136986301
8/2/16,0,-0.00932603888459693,-0.0148042959404934,NA,-0.00858328890802307
8/3/16,0.00689291906158895,-0.0078098317957781,0.0125381330958823,NA,-0.00491663114400653
8/4/16,0.0073722292615015,0.00812308501822567,0.00617779068020741,NA,0.00365203015364202
8/5/16,0.00993196780723404,0.00684827196529114,0.01520726848031,NA,0.0384203437838111
8/8/16,0.00172531831037914,0.000757223445970512,0.00828051515878414,NA,-0.0197876741192176
8/9/16,0.00241133737095711,0.00228292632613991,0.00406010731299178,NA,-0.0117758699213976
8/10/16,-0.00309268490945191,0.000325389492068062,-0.00744399324446932,NA,-0.000638344518317679
8/11/16,0.00482586889656278,0.0034870302994876,-0.000648211033449808,NA,0.0208665921430853
8/12/16,-0.00617494482900038,0.0017115398800831,0.00231638805888346,NA,0.00730000007612897
8/15/16,0.00310661864371076,-0.00526820960253749,0.0120170723967439,NA,-0.0132518692722589
8/16/16,-0.00554031495195451,-0.00579059201538856,-0.000913491813171241,NA,-0.00199344249278022
8/17/16,0.00208920687759084,0.000772246239711727,-0.00146291544370658,NA,0.0131412947915908
8/18/16,0.000695080642434842,-0.0002223075198311,-0.00128170594010435,NA,-0.0021790909355891
8/19/16,0.000347122282093215,-0.00935303847713831,0.00256709400297561,NA,-0.00301581726223721
8/22/16,0.000867718326259759,0.0028653814233679,-0.00777282818703573,NA,-0.00636279316690957
8/23/16,0.0038148808730456,0.00391061262734027,0.00313329011989083,NA,0.0071383580277482
8/24/16,0.0010364276896877,-0.00682013498348533,-0.00753310870616319,NA,-0.00792163835894022
8/25/16,0.00379630027146871,0.00260148035655328,-0.0042580597006292,NA,0.0224837150661903
8/26/16,-0.00240669092407175,0.012881680374027,-0.00585658335560113,NA,0.00267161939991789
8/29/16,0.00120628544089829,0.00297786475942785,-0.00112213048386844,NA,-0.0028694301522969
8/30/16,-0.00361442247453747,-0.00481007287248847,-0.00767658581426878,NA,0.00154156213129819
8/31/16,-0.00742784277831154,0.00205835999505966,0.000943239823883335,NA,0
9/1/16,0.00226237942596841,0.00189820330133061,0.00593796877281028,NA,-0.00071831710779835
9/2/16,0.00138908368976787,0.00236174380603771,0.00936948743109234,NA,0
9/6/16,-0.00104025154123522,0.0212702513560399,-0.00027853504313291,NA,0.0278291136114945
9/7/16,0.000867738713847377,-0.00556494102681659,0.00612800786712131,NA,-0.00939148803642675
9/8/16,-0.00398891382264444,-0.000535363566575686,-0.0262087226353686,NA,0.00514374170158871
9/9/16,-0.0212432025319366,-0.0305078476915233,-0.0226498752748825,NA,-0.0317078454060669
9/12/16,0.014944061869901,0.0149314268108884,0.0223991399803281,NA,0.0264249015544042
9/13/16,-0.00911491024346134,-0.0135840777402699,0.0238048683940328,NA,-0.0298839667879667
9/14/16,-0.00477624331190007,0.000105145791709171,0.0353867449949812,NA,0.00957442021331745
9/15/16,0.0165303122860192,0.0112995502436142,0.0339984575866976,NA,0.00340164924437381
9/16/16,0.00104928215998989,0.0114721744820065,-0.00562434536849854,NA,0.0219848683782564
9/19/16,-0.00558944518135163,-0.00439300713166002,-0.0116601989787014,NA,-0.0142742758059627
9/20/16,-0.00210805395806946,0.00660559303126607,-0.0000883644316470589,NA,0.00193760966627798
9/21/16,0.0167224524773062,0.0122017115093815,-0.000176028458800825,NA,-0.0343002849872773
9/22/16,0.00103890879383917,0.0189429713442775,0.00942338325051573,NA,0.0100127005695414
9/23/16,-0.00674521344403856,0.00130481916781666,-0.0166638655327258,NA,0.0011478659887747
9/26/16,-0.00922838640453971,-0.00817874899162263,0.00150824682814976,NA,-0.0143840313866161
9/27/16,0.0184532621139413,0.0212097859911209,0.00186052556984717,NA,0.0265440149438243
9/28/16,0.00138047282598852,0.015451331599625,0.00760460317314937,NA,0.00422378695786541
9/29/16,-0.0108562921320258,0.000398224987388396,-0.0155332293154852,NA,-0.00830944783618837
9/30/16,0.00348426906839272,0.0099632231102571,0.00775545391434562,NA,0.0194476573796971
10/3/16,-0.00312504880796993,-0.000680761010093511,-0.00468834850862376,NA,0.041400242270921
10/4/16,-0.00313484535270259,-0.00323871337857295,0.00426600772289132,NA,-0.00282569432404844
10/5/16,0.00698816765824595,0.0123855924137235,0.000442537069107685,NA,0.0384991513972699
10/6/16,0.00173490872628301,-0.00319770245862616,0.00743022864548459,NA,-0.0113850113980525
10/7/16,0.00103906451511304,-0.0026495022592693,0.00149277041850104,NA,-0.00237936613686118
10/10/16,0.00415235156475302,0.00271616337158931,0.0174470694665141,NA,-0.0142148254149972
10/11/16,-0.0146452583805281,-0.0127241231778988,0.00215401538214666,NA,-0.0265170419719918
10/12/16,-0.00139872452413481,0.00371844404332133,0.00894247587534935,NA,-0.0108360278690139
10/13/16,-0.00332677145530724,-0.00576676119399278,-0.00306802394950978,NA,0.00733671356783927
10/14/16,0.00878415701998181,-0.00762107705357518,0.00555637062910708,NA,0.0123715251210759
10/17/16,-0.00348313041666937,-0.0121634219553862,-0.000679956824488182,NA,-0.016458046551118
10/18/16,0.00768954002482203,0.0057814280467714,-0.00068056511808845,NA,0.190280535362308
10/19/16,-0.00225460669526278,0.0000488937795224409,-0.00297948191838449,NA,0.0259281250448007
10/20/16,-0.00486692895193308,-0.00901318957303332,-0.000512297833932918,NA,0.0121440466363163
10/21/16,0.042096012946869,0.0106994556781319,-0.00392959330584908,NA,0.03364411890789
10/24/16,0.0224606823573061,0.0233214535381561,0.00900506558568726,NA,-0.00133331764705891
10/25/16,-0.000164036485099217,-0.00347222124861291,0.0050998638607842,NA,-0.00643995906008066
10/26/16,-0.005902682502399,-0.015074554114708,-0.0224945837632265,NA,0.00363606823751361
10/27/16,-0.0087414618498356,-0.00514234534963542,-0.00960290230921379,NA,-0.00393793806459841
10/28/16,-0.00382696786322467,-0.0513710088109941,-0.0066387494293989,NA,0.000790693438833756
10/31/16,0.000835126166839784,0.0173897360344599,-0.00158291876385186,NA,-0.0134312791340759
11/1/16,-0.00200252310976867,-0.0055835936807308,-0.0180553523671938,NA,-0.012573075696971
11/2/16,-0.00618739968457838,-0.0252733931098175,0.000896946336312876,NA,-0.00778594466052041
11/3/16,-0.00370183232572663,0.00192020351617184,-0.0107186932803424,NA,-0.00163476382654126
11/4/16,-0.00844447764584833,-0.0156187379203637,-0.00901409097228534,NA,-0.000900605869499027
11/7/16,0.0291261602831576,0.0395735454272996,0.0144249672057584,NA,0.0208965256158036
11/8/16,0.000827577224248088,0.00359268600403717,0.00588720884872718,NA,-0.00192652108000446
11/9/16,-0.00496121575077257,-0.0201459790542685,-0.00162071857428914,NA,-0.0172912503551954
11/10/16,-0.0244305780833443,-0.0382183756657876,-0.0278679873330193,NA,-0.0554055478287004
11/11/16,0.00545137492379943,-0.00453944742221335,0.00593747313771686,NA,-0.00554495764243557
11/14/16,-0.0152491436917832,-0.0269820472391165,-0.0250852487140288,NA,-0.0121972644380316
11/15/16,0.0197472799994001,0.0336128370877802,0.0132438318958314,NA,0.00185216974383939
11/16/16,0.0132494287475315,0.00437274641263574,0.026888152907161,NA,0.0140858003023436
11/17/16,0.0165966853461466,0.0132755082221532,-0.000363826818589263,NA,-0.00138903548243707
11/18/16,-0.00478217003988946,0.0049708472774983,0.00100051999155903,NA,0.00156480919381718
11/21/16,0.00845062423275533,0.0260998049156687,0.0151737071663047,NA,0.0238694559835904
11/22/16,0.00427197960161196,0.00683335512820515,0.00062634317454946,NA,0.000678212959293045
11/23/16,-0.011779913643184,-0.00663418166531127,-0.005098292796889,NA,-0.00296508808060747
11/25/16,0.0021522571144823,0.00032046352048698,0.00503453329302528,NA,-0.00237911458273243
11/28/16,0.00132160387268843,-0.0174275985585529,-0.00196779912435951,NA,-0.00408827172853166
11/29/16,0.00791950827838495,-0.00554273105252601,-0.000986144816085721,NA,0.00496024972205578
11/30/16,-0.0135865473009749,-0.0156717367237126,-0.00843354047446543,NA,-0.00434007311139351
12/1/16,-0.0175904590037014,-0.00921963698983774,-0.00931943469108232,NA,0.00188035042735035
12/2/16,0.000844588842503713,-0.00445101444654838,0.003744524238527,NA,0.0306261471538463
12/5/16,0.016371404885946,0.0256908411086088,-0.00718834589857076,NA,-0.0136577603452985
12/6/16,-0.00448350461093272,0.00705855734549932,0.00769859018989094,NA,0.0454011062302415
12/7/16,0.0236863044574309,0.0074537245216002,0.00982275556953871,NA,0.00658263626876465
12/8/16,-0.00586613598128727,-0.00401075526100414,0.00981706304056118,NA,-0.0171465110227811
12/9/16,0.0157353116490069,0.00173322556205968,0.0163220475303931,NA,-0.0029211376650623
12/12/16,0.00322725977837024,-0.0111102155699214,-0.00570446373530598,NA,-0.000406860361495731
12/13/16,0.013028801957734,0.0187076147102274,0.0166815141551988,NA,0.00773424232297915
12/14/16,-0.0047633842591337,-0.00712867707664033,0,NA,-0.00274678464006128
12/15/16,-0.0015954451445549,-0.0101714405566972,0.00546909652355954,NA,0.012637702322785
12/16/16,-0.00447433404352493,-0.00424438896189216,0.00129510391382648,NA,-0.00623999200000003
12/19/16,0.0211877867435983,0.0108607886070762,0.00577745233485238,NA,0.00990175487118217
12/20/16,-0.00125741420232783,0.00681458355091391,0.00265775071851237,NA,-0.00263048232675522
12/21/16,0,-0.000803914607133582,0.000940561282029462,NA,0.0110293875232723
12/22/16,0.000157544175277913,-0.0055280938653961,-0.00657796045504921,NA,-0.00727271146245068
12/23/16,-0.00487811173760444,-0.00750319675002442,0.00197784655146127,NA,0.0000795827348369915
12/27/16,0.000632392296118001,0.014212646256536,0.00635092285717209,NA,0.0219763523202916
12/28/16,-0.00458271145952382,0.000946306685621678,-0.00426394975408262,NA,-0.019166395675899
12/29/16,-0.00142874106040414,-0.00903990384365383,-0.000257030268341008,NA,-0.00444830411032104
12/30/16,-0.0120828539328542,-0.0199699778092146,-0.00779580479893982,NA,-0.0122077633095385
1/3/17,0.00708086055628598,0.00506752907215602,0.00284943449175667,NA,0.0298060978237618
1/4/17,-0.00447433404352493,0.00465722408902147,-0.00111926842348786,NA,0.0150600520050208
1/5/17,0,0.0307324800115263,0.00508531033825665,NA,0.0185456605039593
1/6/17,0.00866780079463636,0.0199115609725944,0.0111482765364717,NA,-0.00561407337249187
1/9/17,-0.00318271514158608,0.00116834760698437,0.00915937545129775,NA,-0.00091561756001135
1/10/17,-0.000319377724617986,-0.00127987630095605,0.00100853105696297,NA,-0.00809467754321525
1/11/17,0.00910253997281107,0.00392008531966082,0.00537318663932873,NA,0.0046962892039133
1/12/17,-0.00917867959006569,0.0182974076168954,-0.00417535925729917,NA,-0.0101149961685824
1/13/17,0.0014376676502299,0.00430165667306803,-0.00176089373346433,NA,0.034989969383262
1/17/17,-0.00271146782770038,-0.00908050500990332,0.0080643932416069,NA,-0.0060583247432684
1/18/17,-0.000479722217732848,-0.00276637736529295,-0.0000831742442578554,NA,0.00278422757757735
1/19/17,-0.00320004618763747,0.00193193396571889,-0.00175035310297134,NA,0.0386463244276722
1/20/17,0.00706262404026647,-0.000877535127194906,0.00183674922546584,NA,0.00137274759416961
1/23/17,0.00350667376748293,0.0118144666153106,0.000666706858089006,NA,-0.00873020885727827
1/24/17,0.00889450473929032,0.00557538633066357,-0.00091604466431372,NA,0.0197976710080625
1/25/17,0.00251872016311228,0.017119811737951,0.0159205277262906,NA,-0.0042109556476273
1/26/17,0.00926513306403565,0.00314398213685307,0.000492360877569986,NA,-0.00401373985052356
1/27/17,0.0234946507185068,-0.004027890011715,0.000081990663470366,NA,0.0251150678194771
1/30/17,-0.00988151714488661,-0.0064491604999185,-0.00262394004417987,NA,-0.00863458073642498
1/31/17,-0.00736970185588415,-0.00830947874280763,-0.00230221974705347,NA,-0.00361134397669349
2/1/17,-0.016550668060516,0.0107713559715199,0.0609805436318751,NA,0.00049742020125132
2/2/17,-0.0064486212799717,0.00913081782800473,-0.00170845256061014,NA,-0.0112231993978066
2/3/17,0.00807336025868,-0.0354187744210663,0.00427923601015734,NA,0.00754312516256728
2/6/17,-0.000628022863279676,-0.00315970990136205,0.00937388150713381,NA,0.0051336969696969
2/7/17,-0.00329988571005224,0.00601751387962124,0.00951713410299471,NA,0.0214939276335822
2/8/17,-0.00141876327045543,0.00887387323076916,0.00387742140146141,NA,0.00513892361111101
2/9/17,0.0113671558852473,0.00201286181175919,0.00722597648136913,NA,-0.00414540541158614
2/10/17,-0.000936545749853912,0.00742675210796873,-0.00226542405855568,NA,0.00471769116635001
2/13/17,0.0112499319957682,0.0109612630929015,0.0088555580039964,NA,-0.0111863687453074
2/14/17,0.00373090978950952,-0.000167374744654891,0.0129792778647124,NA,-0.0166200422476265
2/15/17,-0.00061958066498935,0.00754432368492597,0.00362904128568653,NA,0.0102968110206101
2/16/17,-0.000155142766411154,0.00170879670047985,-0.00118042282095299,NA,-0.00182757427911506
2/17/17,0.00155012787006203,0.00110170348931993,0.00273341388368009,NA,0.00147881140338035
2/21/17,-0.0020117560357017,0.0134545006991356,0.00722071010667635,NA,0.0026719518867111
2/22/17,-0.00201594252576598,-0.000969147865655162,0.00299929057377413,NA,0.00883586919344181
2/23/17,0.00403989808447891,-0.00399712843463373,-0.00422994499881013,NA,-0.00750731261290627
2/24/17,0,-0.00815547235204483,0.000951933816828676,NA,0.0032917845867193
2/27/17,-0.0060352026543451,0.00402255577140864,0.001975800101782,NA,0.00111695636998244
2/28/17,-0.0038924534871374,-0.00424212497215315,0.000438056400597686,NA,-0.00892545125373523
3/1/17,0.0150049150099674,0.00951438891569212,0.0204392517194958,NA,0.00365854486531525
3/2/17,-0.0143210295226034,-0.00488822140584733,-0.00593741089918132,NA,-0.0218716798543993
3/3/17,0.00374929680139302,0.00114267947232594,0.00590129757091873,NA,-0.00279509784845633
3/6/17,0.00031132508395082,-0.00384762552449969,-0.0031481888087066,NA,0.020123638207012
3/7/17,0.00202282694338818,-0.000696855707412958,0.00129195723229336,NA,-0.00359313084975155
3/8/17,0.00916139176077002,0.0052953593225844,-0.00372716747548463,NA,-0.00784830697120942
3/9/17,-0.00400054068572198,0.00293944738389174,-0.002301814042731,NA,0.0014965221602361
3/10/17,0.0030894946368325,-0.000633033997655352,0.00331696931639813,NA,0.00256173060956177
